# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	Uz_initial    	Uz_final      	Uz_iters      	U_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
910           	smoothSolver	4.414990e-05	3.999680e-06	12	2.183350e-05	2.109970e-06	11	3.056160e-04	2.756890e-05	12	false	GAMG	4.492820e-05	2.007920e-07	5	true
911           	smoothSolver	4.399440e-05	3.986020e-06	12	2.174200e-05	2.103520e-06	11	3.045950e-04	2.747710e-05	12	false	GAMG	4.475610e-05	2.048410e-07	5	true
912           	smoothSolver	4.384260e-05	3.971570e-06	12	2.168980e-05	2.095800e-06	11	3.035730e-04	2.738510e-05	12	false	GAMG	4.458590e-05	1.995550e-07	5	true
913           	smoothSolver	4.368840e-05	3.958040e-06	12	2.159910e-05	2.089410e-06	11	3.025590e-04	2.729390e-05	12	false	GAMG	4.441610e-05	2.041070e-07	5	true
914           	smoothSolver	4.353800e-05	3.943710e-06	12	2.154770e-05	2.081760e-06	11	3.015440e-04	2.720250e-05	12	false	GAMG	4.425010e-05	1.984680e-07	5	true
915           	smoothSolver	4.338500e-05	3.930290e-06	12	2.145790e-05	2.075440e-06	11	3.005380e-04	2.711200e-05	12	false	GAMG	4.408630e-05	2.034930e-07	5	true
916           	smoothSolver	4.323580e-05	3.916080e-06	12	2.140670e-05	2.067850e-06	11	2.995310e-04	2.702130e-05	12	false	GAMG	4.392200e-05	1.974790e-07	5	true
917           	smoothSolver	4.308400e-05	3.902780e-06	12	2.131730e-05	2.061600e-06	11	2.985320e-04	2.693150e-05	12	false	GAMG	4.375660e-05	2.029900e-07	5	true
918           	smoothSolver	4.293600e-05	3.888680e-06	12	2.126660e-05	2.054070e-06	11	2.975320e-04	2.684140e-05	12	false	GAMG	4.359370e-05	1.966770e-07	5	true
919           	smoothSolver	4.278550e-05	3.875500e-06	12	2.117780e-05	2.047860e-06	11	2.965410e-04	2.675220e-05	12	false	GAMG	4.343270e-05	2.026360e-07	5	true
920           	smoothSolver	4.263870e-05	3.861510e-06	12	2.112750e-05	2.040370e-06	11	2.955480e-04	2.666280e-05	12	false	GAMG	4.327420e-05	1.959980e-07	5	true
921           	smoothSolver	4.248940e-05	3.848430e-06	12	2.103930e-05	2.034220e-06	11	2.945640e-04	2.657420e-05	12	false	GAMG	4.311730e-05	2.024450e-07	5	true
922           	smoothSolver	4.234370e-05	3.834550e-06	12	2.098930e-05	2.026780e-06	11	2.935790e-04	2.648550e-05	12	false	GAMG	4.296180e-05	1.953780e-07	5	true
923           	smoothSolver	4.219550e-05	3.821570e-06	12	2.090190e-05	2.020690e-06	11	2.926010e-04	2.639750e-05	12	false	GAMG	4.280730e-05	2.023780e-07	5	true
924           	smoothSolver	4.205110e-05	3.807800e-06	12	2.085260e-05	2.013310e-06	11	2.916230e-04	2.630940e-05	12	false	GAMG	4.265200e-05	1.948770e-07	5	true
925           	smoothSolver	4.190410e-05	3.794940e-06	12	2.076600e-05	2.007270e-06	11	2.906530e-04	2.622200e-05	12	false	GAMG	4.249770e-05	2.024060e-07	5	true
926           	smoothSolver	4.176080e-05	3.781270e-06	12	2.071710e-05	1.999940e-06	11	2.896810e-04	2.613450e-05	12	false	GAMG	4.234530e-05	1.944950e-07	5	true
927           	smoothSolver	4.161490e-05	3.768510e-06	12	2.063110e-05	1.993970e-06	11	2.887180e-04	2.604780e-05	12	false	GAMG	4.219060e-05	2.025330e-07	5	true
928           	smoothSolver	4.147290e-05	3.754960e-06	12	2.058270e-05	1.986690e-06	11	2.877530e-04	2.596090e-05	12	false	GAMG	4.203040e-05	1.942830e-07	5	true
929           	smoothSolver	4.132830e-05	3.742330e-06	12	2.049760e-05	1.980790e-06	11	2.867960e-04	2.587480e-05	12	false	GAMG	4.186490e-05	2.027380e-07	5	true
930           	smoothSolver	4.118750e-05	3.728900e-06	12	2.045010e-05	1.973620e-06	11	2.858380e-04	2.578850e-05	12	false	GAMG	4.170230e-05	1.941270e-07	5	true
931           	smoothSolver	4.104430e-05	3.716380e-06	12	2.036610e-05	1.967830e-06	11	2.848870e-04	2.570290e-05	12	false	GAMG	4.154210e-05	2.029780e-07	5	true
932           	smoothSolver	4.090470e-05	3.703060e-06	12	2.031950e-05	1.960740e-06	11	2.839350e-04	2.561710e-05	12	false	GAMG	4.138070e-05	1.942180e-07	5	true
933           	smoothSolver	4.076240e-05	3.690650e-06	12	2.023610e-05	1.955020e-06	11	2.829910e-04	2.553210e-05	12	false	GAMG	4.121880e-05	2.032780e-07	5	true
934           	smoothSolver	4.062370e-05	3.677430e-06	12	2.018990e-05	1.947980e-06	11	2.820460e-04	2.544700e-05	12	false	GAMG	4.105790e-05	1.944290e-07	5	true
935           	smoothSolver	4.048260e-05	3.665120e-06	12	2.010760e-05	1.942310e-06	11	2.811100e-04	2.536270e-05	12	false	GAMG	4.090010e-05	2.035790e-07	5	true
936           	smoothSolver	4.034520e-05	3.652010e-06	12	2.006210e-05	1.935290e-06	11	2.801720e-04	2.527820e-05	12	false	GAMG	4.074570e-05	1.947260e-07	5	true
937           	smoothSolver	4.020530e-05	3.639810e-06	12	1.998040e-05	1.929680e-06	11	2.792420e-04	2.519440e-05	12	false	GAMG	4.059360e-05	2.038170e-07	5	true
938           	smoothSolver	4.006920e-05	3.626820e-06	12	1.993540e-05	1.922750e-06	11	2.783100e-04	2.511050e-05	12	false	GAMG	4.044110e-05	1.949740e-07	5	true
939           	smoothSolver	3.993050e-05	3.614720e-06	12	1.985450e-05	1.917210e-06	11	2.773860e-04	2.502730e-05	12	false	GAMG	4.029130e-05	2.039680e-07	5	true
940           	smoothSolver	3.979540e-05	3.601820e-06	12	1.980990e-05	1.910330e-06	11	2.764610e-04	2.494390e-05	12	false	GAMG	4.014110e-05	1.952170e-07	5	true
941           	smoothSolver	3.965770e-05	3.589820e-06	12	1.972950e-05	1.904840e-06	11	2.755440e-04	2.486130e-05	12	false	GAMG	3.999720e-05	2.041280e-07	5	true
942           	smoothSolver	3.952360e-05	3.577010e-06	12	1.968530e-05	1.897980e-06	11	2.746260e-04	2.477860e-05	12	false	GAMG	3.985400e-05	1.954430e-07	5	true
943           	smoothSolver	3.938690e-05	3.565090e-06	12	1.960520e-05	1.892520e-06	11	2.737160e-04	2.469660e-05	12	false	GAMG	3.971490e-05	2.041860e-07	5	true
944           	smoothSolver	3.925370e-05	3.552370e-06	12	1.956110e-05	1.885700e-06	11	2.728050e-04	2.461450e-05	12	false	GAMG	3.957510e-05	1.957000e-07	5	true
945           	smoothSolver	3.911790e-05	3.540540e-06	12	1.948120e-05	1.880270e-06	11	2.719020e-04	2.453310e-05	12	false	GAMG	3.943820e-05	2.042960e-07	5	true
946           	smoothSolver	3.898570e-05	3.527910e-06	12	1.943700e-05	1.873470e-06	11	2.709970e-04	2.445160e-05	12	false	GAMG	3.929770e-05	1.959730e-07	5	true
947           	smoothSolver	3.885090e-05	3.516180e-06	12	1.935720e-05	1.868070e-06	11	2.701010e-04	2.437080e-05	12	false	GAMG	3.915960e-05	2.043720e-07	5	true
948           	smoothSolver	3.871970e-05	3.503640e-06	12	1.931320e-05	1.861300e-06	11	2.692030e-04	2.428990e-05	12	false	GAMG	3.901880e-05	1.962270e-07	5	true
949           	smoothSolver	3.858580e-05	3.491990e-06	12	1.923400e-05	1.855930e-06	11	2.683130e-04	2.420970e-05	12	false	GAMG	3.888070e-05	2.044250e-07	5	true
950           	smoothSolver	3.845560e-05	3.479540e-06	12	1.919040e-05	1.849200e-06	11	2.674210e-04	2.412930e-05	12	false	GAMG	3.874030e-05	1.964800e-07	5	true
951           	smoothSolver	3.832270e-05	3.468000e-06	12	1.911180e-05	1.843880e-06	11	2.665380e-04	2.404970e-05	12	false	GAMG	3.859940e-05	2.044120e-07	5	true
952           	smoothSolver	3.819350e-05	3.455640e-06	12	1.906840e-05	1.837190e-06	11	2.656530e-04	2.396990e-05	12	false	GAMG	3.845480e-05	1.966400e-07	5	true
953           	smoothSolver	3.806180e-05	3.444190e-06	12	1.899050e-05	1.831930e-06	11	2.647750e-04	2.389080e-05	12	false	GAMG	3.831390e-05	2.043470e-07	5	true
954           	smoothSolver	3.793360e-05	3.431940e-06	12	1.894770e-05	1.825300e-06	11	2.638960e-04	2.381150e-05	12	false	GAMG	3.817250e-05	1.968300e-07	5	true
955           	smoothSolver	3.780290e-05	3.420580e-06	12	1.887030e-05	1.820100e-06	11	2.630240e-04	2.373290e-05	12	false	GAMG	3.803440e-05	2.043240e-07	5	true
956           	smoothSolver	3.767570e-05	3.408410e-06	12	1.882790e-05	1.813520e-06	11	2.621510e-04	2.365420e-05	12	false	GAMG	3.789230e-05	1.970290e-07	5	true
957           	smoothSolver	3.754590e-05	3.397140e-06	12	1.875100e-05	1.808350e-06	11	2.612860e-04	2.357620e-05	12	false	GAMG	3.775360e-05	2.042610e-07	5	true
958           	smoothSolver	3.741960e-05	3.385060e-06	12	1.870890e-05	1.801810e-06	11	2.604190e-04	2.349810e-05	12	false	GAMG	3.761330e-05	1.971790e-07	5	true
959           	smoothSolver	3.729070e-05	3.373870e-06	12	1.863230e-05	1.796690e-06	11	2.595600e-04	2.342070e-05	12	false	GAMG	3.747790e-05	2.041490e-07	5	true
960           	smoothSolver	3.716530e-05	3.361880e-06	12	1.859070e-05	1.790180e-06	11	2.587000e-04	2.334310e-05	12	false	GAMG	3.734130e-05	1.972600e-07	5	true
961           	smoothSolver	3.703730e-05	3.350770e-06	12	1.851490e-05	1.785090e-06	11	2.578480e-04	2.326630e-05	12	false	GAMG	3.720920e-05	2.039820e-07	5	true
962           	smoothSolver	3.691280e-05	3.338860e-06	12	1.847360e-05	1.778620e-06	11	2.569940e-04	2.318930e-05	12	false	GAMG	3.707360e-05	1.972880e-07	5	true
963           	smoothSolver	3.678570e-05	3.327840e-06	12	1.839840e-05	1.773570e-06	11	2.561480e-04	2.311300e-05	12	false	GAMG	3.694300e-05	2.037770e-07	5	true
964           	smoothSolver	3.666210e-05	3.316010e-06	12	1.835740e-05	1.767120e-06	11	2.553010e-04	2.303660e-05	12	false	GAMG	3.681070e-05	1.972760e-07	5	true
965           	smoothSolver	3.653590e-05	3.305070e-06	12	1.828250e-05	1.762100e-06	11	2.544610e-04	2.296090e-05	12	false	GAMG	3.668350e-05	2.035420e-07	5	true
966           	smoothSolver	3.641320e-05	3.293330e-06	12	1.824170e-05	1.755690e-06	11	2.536200e-04	2.288500e-05	12	false	GAMG	3.654990e-05	1.972140e-07	5	true
967           	smoothSolver	3.628790e-05	3.282470e-06	12	1.816700e-05	1.750710e-06	11	2.527860e-04	2.280980e-05	12	false	GAMG	3.641920e-05	2.032700e-07	5	true
968           	smoothSolver	3.616600e-05	3.270810e-06	12	1.812630e-05	1.744330e-06	11	2.519500e-04	2.273450e-05	12	false	GAMG	3.628300e-05	1.971320e-07	5	true
969           	smoothSolver	3.604160e-05	3.260040e-06	12	1.805180e-05	1.739390e-06	11	2.511220e-04	2.265980e-05	12	false	GAMG	3.614860e-05	2.030020e-07	5	true
970           	smoothSolver	3.592060e-05	3.248460e-06	12	1.801150e-05	1.733050e-06	11	2.502930e-04	2.258500e-05	12	false	GAMG	3.601060e-05	1.970190e-07	5	true
971           	smoothSolver	3.579720e-05	3.237770e-06	12	1.793750e-05	1.728140e-06	11	2.494710e-04	2.251090e-05	12	false	GAMG	3.587630e-05	2.026940e-07	5	true
972           	smoothSolver	3.567700e-05	3.226270e-06	12	1.789740e-05	1.721830e-06	11	2.486480e-04	2.243670e-05	12	false	GAMG	3.573930e-05	1.968780e-07	5	true
973           	smoothSolver	3.555440e-05	3.215660e-06	12	1.782370e-05	1.716950e-06	11	2.478320e-04	2.236310e-05	12	false	GAMG	3.560640e-05	2.023490e-07	5	true
974           	smoothSolver	3.543520e-05	3.204240e-06	12	1.778370e-05	1.710680e-06	11	2.470150e-04	2.228930e-05	12	false	GAMG	3.546680e-05	1.966760e-07	5	true
975           	smoothSolver	3.531350e-05	3.193720e-06	12	1.771010e-05	1.705840e-06	11	2.462040e-04	2.221630e-05	12	false	GAMG	3.532760e-05	2.019310e-07	5	true
976           	smoothSolver	3.519530e-05	3.182390e-06	12	1.767050e-05	1.699610e-06	11	2.453920e-04	2.214300e-05	12	false	GAMG	3.518860e-05	1.964630e-07	5	true
977           	smoothSolver	3.507450e-05	3.171950e-06	12	1.759740e-05	1.694820e-06	11	2.445880e-04	2.207040e-05	12	false	GAMG	3.505720e-05	2.015750e-07	5	true
978           	smoothSolver	3.495710e-05	3.160700e-06	12	1.755840e-05	1.688630e-06	11	2.437810e-04	2.199770e-05	12	false	GAMG	3.492390e-05	1.962840e-07	5	true
979           	smoothSolver	3.483720e-05	3.150340e-06	12	1.748610e-05	1.683880e-06	11	2.429820e-04	2.192560e-05	12	false	GAMG	3.479440e-05	2.012100e-07	5	true
980           	smoothSolver	3.472070e-05	3.139170e-06	12	1.744750e-05	1.677730e-06	11	2.421820e-04	2.185340e-05	12	false	GAMG	3.466320e-05	1.960710e-07	5	true
981           	smoothSolver	3.460160e-05	3.128890e-06	12	1.737540e-05	1.673010e-06	11	2.413890e-04	2.178180e-05	12	false	GAMG	3.453620e-05	2.008120e-07	5	true
982           	smoothSolver	3.448590e-05	3.117800e-06	12	1.733730e-05	1.666890e-06	11	2.405940e-04	2.171020e-05	12	false	GAMG	3.440740e-05	1.958280e-07	5	true
983           	smoothSolver	3.436770e-05	3.107590e-06	12	1.726570e-05	1.662190e-06	11	2.398070e-04	2.163910e-05	12	false	GAMG	3.428300e-05	2.003920e-07	5	true
984           	smoothSolver	3.425280e-05	3.096570e-06	12	1.722780e-05	1.656100e-06	11	2.390180e-04	2.156800e-05	12	false	GAMG	3.415710e-05	1.955540e-07	5	true
985           	smoothSolver	3.413540e-05	3.086430e-06	12	1.715650e-05	1.651430e-06	11	2.382370e-04	2.149740e-05	12	false	GAMG	3.403550e-05	1.999480e-07	5	true
986           	smoothSolver	3.402130e-05	3.075490e-06	12	1.711870e-05	1.645360e-06	11	2.374540e-04	2.142680e-05	12	false	GAMG	3.391070e-05	1.952500e-07	5	true
987           	smoothSolver	3.390460e-05	3.065430e-06	12	1.704740e-05	1.640710e-06	11	2.366780e-04	2.135680e-05	12	false	GAMG	3.378750e-05	1.994980e-07	5	true
988           	smoothSolver	3.379130e-05	3.054560e-06	12	1.700950e-05	1.634650e-06	11	2.359010e-04	2.128660e-05	12	false	GAMG	3.366020e-05	1.949360e-07	5	true
989           	smoothSolver	3.367550e-05	3.044570e-06	12	1.693850e-05	1.630030e-06	11	2.351310e-04	2.121710e-05	12	false	GAMG	3.353640e-05	1.990140e-07	5	true
990           	smoothSolver	3.356290e-05	3.033770e-06	12	1.690080e-05	1.624010e-06	11	2.343590e-04	2.114750e-05	12	false	GAMG	3.341010e-05	1.945910e-07	5	true
991           	smoothSolver	3.344790e-05	3.023850e-06	12	1.683020e-05	1.619420e-06	11	2.335940e-04	2.107840e-05	12	false	GAMG	3.328800e-05	1.985160e-07	5	true
992           	smoothSolver	3.333620e-05	3.013130e-06	12	1.679310e-05	1.613420e-06	11	2.328280e-04	2.100930e-05	12	false	GAMG	3.316420e-05	1.942320e-07	5	true
993           	smoothSolver	3.322200e-05	3.003290e-06	12	1.672320e-05	1.608860e-06	11	2.320680e-04	2.094070e-05	12	false	GAMG	3.304440e-05	1.980030e-07	5	true
994           	smoothSolver	3.311100e-05	2.992630e-06	12	1.668670e-05	1.602880e-06	11	2.313070e-04	2.087210e-05	12	false	GAMG	3.292060e-05	1.938480e-07	5	true
995           	smoothSolver	3.299760e-05	2.982860e-06	12	1.661710e-05	1.598340e-06	11	2.305540e-04	2.080400e-05	12	false	GAMG	3.280260e-05	1.974660e-07	5	true
996           	smoothSolver	3.288740e-05	2.972280e-06	12	1.658060e-05	1.592400e-06	11	2.297980e-04	2.073580e-05	12	false	GAMG	3.268380e-05	1.934450e-07	5	true
997           	smoothSolver	3.277470e-05	2.962580e-06	12	1.651150e-05	1.587890e-06	11	2.290500e-04	2.066830e-05	12	false	GAMG	3.256910e-05	1.969150e-07	5	true
998           	smoothSolver	3.266530e-05	2.952070e-06	12	1.647550e-05	1.581980e-06	11	2.282990e-04	2.060060e-05	12	false	GAMG	3.245280e-05	1.930200e-07	5	true
999           	smoothSolver	3.255340e-05	2.942430e-06	12	1.640720e-05	1.577490e-06	11	2.275560e-04	2.053350e-05	12	false	GAMG	3.233770e-05	1.963500e-07	5	true
1000          	smoothSolver	3.244470e-05	2.931990e-06	12	1.637150e-05	1.571600e-06	11	2.268120e-04	2.046630e-05	12	false	GAMG	3.222250e-05	1.925810e-07	5	true
